STATE_NAME,TYPE,STATUS,DIAMETER,NAME,SUB_OPER,OPERATOR,OWNER,SYS_NAME,SUBSYS_NM,TRANSCAP,COMMODITY,CMDTY_DESC,CMDTY_CODE,INTERSTATE,FLOW_DIR,RATE_ZONE,PREV_OWNER,TRANS_DATE,TRANS_NOTE,TRANS_ID,LOC_ID,LOC_DOCS,SEG_ID,SUBSEG_ID,SUBOPER_ID,OPER_ID,OPER_URL,OPER_DOCS,OWNER_ID,OWNER_URL,OWNER_DOCS,CONTACTS_URL,NOTES,CATCHALL,CNTY_NAME,CNTRY_NAME,MILES,UPDATE_NO,QUALITY,Shape_Length,geometry
Alabama,Distribution,Inactive,0,1875,0,1875,1875,0,0,0,1875,1875,1875,1875,0,1875,0,0,0,0,1875,0,0,0,0,1875,1875,1875,1875,1875,1875,0,0,1875,1875,1875,1875,1875,1875,1875,1875
Alabama,Distribution,Inactive,1,10,0,10,10,0,0,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,0,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10
Alabama,Distribution,Inactive,2,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2
Alabama,Distribution,Operational,0,375,0,375,375,0,0,0,375,375,375,375,0,375,0,0,0,0,375,0,0,0,0,375,373,372,375,373,372,0,39,375,375,375,375,375,375,375,375
Alabama,Distribution,Operational,1,6003,0,6003,6003,290,0,0,6003,6003,6003,6003,0,6003,0,0,0,0,6003,0,0,0,0,6003,6003,5696,6003,6003,5696,0,787,6003,6003,6003,6003,6003,6003,6003,6003
Alabama,Distribution,Operational,2,5985,0,5985,5985,378,0,0,5985,5985,5985,5985,0,5985,0,0,0,0,5985,0,0,0,0,5985,5985,5563,5985,5985,5563,0,3190,5985,5985,5985,5985,5985,5985,5985,5985
Alabama,Distribution,Operational,3,457,0,457,457,76,0,0,457,457,457,457,0,457,0,0,0,0,457,0,0,0,0,457,457,365,457,457,365,0,335,457,457,457,457,457,457,457,457
Alabama,Distribution,Operational,4,1494,0,1494,1494,157,0,0,1494,1494,1494,1494,0,1494,0,0,0,0,1494,0,0,0,0,1494,1493,1329,1494,1493,1329,0,1055,1494,1494,1494,1494,1494,1494,1494,1494
Alabama,Distribution,Operational,6,592,0,592,592,117,0,0,592,592,592,592,0,592,0,0,0,0,592,0,0,0,0,592,592,461,592,592,461,0,399,592,592,592,592,592,592,592,592
Alabama,Distribution,Operational,8,205,0,205,205,35,0,0,205,205,205,205,0,205,0,0,0,0,205,0,0,0,0,205,205,168,205,205,168,0,141,205,205,205,205,205,205,205,205
Alabama,Distribution,Operational,10,108,0,108,108,1,0,0,108,108,108,108,0,108,0,0,0,0,108,0,0,0,0,108,108,107,108,108,107,0,52,108,108,108,108,108,108,108,108
Alabama,Distribution,Under Development,0,135,0,135,135,0,0,0,135,135,135,135,0,135,0,0,0,0,135,0,0,0,0,135,135,135,135,135,135,0,0,135,135,135,135,135,135,135,135
Alabama,Distribution,Under Development,1,154,0,154,154,0,0,0,154,154,154,154,0,154,0,0,0,0,154,0,0,0,0,154,154,154,154,154,154,0,0,154,154,154,154,154,154,154,154
Alabama,Distribution,Under Development,2,4,0,4,4,0,0,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4
Alabama,Gathering,Abandoned,0,2,2,2,2,1,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Alabama,Gathering,Abandoned,2,21,21,21,21,21,0,0,21,21,21,21,0,21,21,21,21,21,21,0,0,0,21,21,0,0,21,0,0,0,0,21,21,21,21,21,21,21,21
Alabama,Gathering,Abandoned,4,6,4,6,6,4,0,0,6,6,6,6,0,6,4,4,4,4,6,0,0,0,4,6,0,0,6,0,0,0,0,6,6,6,6,6,6,6,6
Alabama,Gathering,Abandoned,5,3,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,3,3,0,0,0,3,3,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3
Alabama,Gathering,Abandoned,8,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Alabama,Gathering,Abandoned,10,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Alabama,Gathering,Idle,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Alabama,Gathering,Operational,0,11460,11,11460,11460,11438,0,0,11460,11460,11460,11460,0,11460,66,66,66,66,11460,0,0,0,11,11460,3724,437,11460,6127,2823,0,0,11460,11460,11460,11460,11460,11460,11460,11460
Alabama,Gathering,Operational,2,77,77,77,77,77,0,0,77,77,77,77,0,77,77,77,77,77,77,0,0,0,77,77,0,0,77,0,0,0,0,77,77,77,77,77,77,77,77
Alabama,Gathering,Operational,4,18,18,18,18,18,0,0,18,18,18,18,0,18,18,18,18,18,18,0,0,0,18,18,0,0,18,0,0,0,0,18,18,18,18,18,18,18,18
Alabama,Gathering,Operational,5,70,69,70,70,70,1,0,70,70,70,70,0,70,69,69,69,69,70,0,0,0,69,70,1,0,70,1,0,0,0,70,70,70,70,70,70,70,70
Alabama,Gathering,Operational,7,22,21,22,22,22,1,0,22,22,22,22,0,22,21,21,21,21,22,0,0,0,21,22,1,0,22,1,0,0,0,22,22,22,22,22,22,22,22
Alabama,Gathering,Operational,9,8,7,8,8,8,1,0,8,8,8,8,0,8,7,7,7,7,8,0,0,0,7,8,1,0,8,1,0,0,0,8,8,8,8,8,8,8,8
Alabama,Gathering,Operational,11,25,25,25,25,25,0,0,25,25,25,25,0,25,25,25,25,25,25,0,0,0,25,25,0,0,25,0,0,0,0,25,25,25,25,25,25,25,25
Alabama,Gathering,Operational,13,6,6,6,6,6,0,0,6,6,6,6,0,6,6,6,6,6,6,0,0,0,6,6,0,0,6,0,0,0,0,6,6,6,6,6,6,6,6
Alabama,Gathering,Operational,16,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Alabama,Transmission,Abandoned,0,17,12,17,17,13,12,0,17,17,17,17,0,17,8,8,8,8,17,0,0,0,12,17,16,12,17,8,4,0,5,17,17,17,17,17,17,17,17
Alabama,Transmission,Abandoned,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Alabama,Transmission,Abandoned,5,2,2,2,2,2,1,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
Alabama,Transmission,Abandoned,6,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Alabama,Transmission,Abandoned,7,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Alabama,Transmission,Abandoned,8,10,0,10,10,10,3,0,10,10,10,10,0,10,0,0,0,0,10,0,0,0,0,10,8,8,10,8,8,0,0,10,10,10,10,10,10,10,10
Alabama,Transmission,Abandoned,9,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2
Alabama,Transmission,Abandoned,12,6,3,6,6,6,4,0,6,6,6,6,0,6,3,3,3,3,6,0,0,0,3,6,5,5,6,2,2,0,0,6,6,6,6,6,6,6,6
Alabama,Transmission,Abandoned,13,27,27,27,27,27,25,0,27,27,27,27,0,27,27,26,26,26,27,0,0,0,27,27,26,26,27,1,0,0,0,27,27,27,27,27,27,27,27
Alabama,Transmission,Abandoned,16,15,15,15,15,15,15,0,15,15,15,15,0,15,14,14,14,14,15,0,0,0,15,15,15,15,15,1,0,0,0,15,15,15,15,15,15,15,15
Alabama,Transmission,Abandoned,18,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,0,0,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3
Alabama,Transmission,Abandoned,20,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Alabama,Transmission,Abandoned,22,12,12,12,12,12,12,0,12,12,12,12,0,12,12,12,12,12,12,0,0,0,12,12,12,12,12,0,0,0,0,12,12,12,12,12,12,12,12
Alabama,Transmission,Abandoned,24,15,11,15,15,15,15,0,15,15,15,15,0,15,11,11,11,11,15,0,0,0,11,15,11,11,15,0,0,0,0,15,15,15,15,15,15,15,15
Alabama,Transmission,Abandoned,30,9,4,9,9,9,7,0,9,9,9,9,0,9,4,4,4,4,9,0,0,0,4,9,4,4,9,0,0,0,0,9,9,9,9,9,9,9,9
Alabama,Transmission,Cancelled Project,0,3,0,3,3,0,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3
Alabama,Transmission,Operational,0,140,44,140,140,94,35,0,140,140,140,140,0,140,17,12,10,10,140,0,0,0,44,140,93,51,140,94,31,0,4,140,140,140,140,140,140,140,140
Alabama,Transmission,Operational,2,76,29,76,76,74,46,0,76,76,76,76,0,76,29,29,29,29,76,0,0,0,29,76,3,1,76,3,0,0,45,76,76,76,76,76,76,76,76
Alabama,Transmission,Operational,3,14,9,14,14,14,10,0,14,14,14,14,0,14,10,10,9,9,14,0,0,0,9,14,8,8,14,8,3,0,4,14,14,14,14,14,14,14,14
Alabama,Transmission,Operational,4,76,41,76,76,76,59,0,76,76,76,76,0,76,49,45,44,44,76,0,0,0,41,76,51,37,76,51,10,0,17,76,76,76,76,76,76,76,76
Alabama,Transmission,Operational,5,18,0,18,18,18,15,0,18,18,18,18,0,18,3,3,3,3,18,0,0,0,0,18,0,0,18,0,0,0,15,18,18,18,18,18,18,18,18
Alabama,Transmission,Operational,6,187,32,187,187,82,80,0,187,187,187,187,0,187,37,33,32,32,187,0,0,0,32,187,185,143,187,185,113,0,7,187,187,187,187,187,187,187,187
Alabama,Transmission,Operational,7,35,0,35,35,35,19,0,35,35,35,35,0,35,16,16,16,16,35,0,0,0,0,35,0,0,35,0,0,0,19,35,35,35,35,35,35,35,35
Alabama,Transmission,Operational,8,122,30,122,122,120,119,0,122,122,122,122,0,122,37,31,29,29,122,0,0,0,30,122,119,57,122,119,28,0,28,122,122,122,122,122,122,122,122
Alabama,Transmission,Operational,9,67,0,67,67,67,47,0,67,67,67,67,0,67,20,20,20,20,67,0,0,0,0,67,0,0,67,0,0,0,47,67,67,67,67,67,67,67,67
Alabama,Transmission,Operational,10,81,17,81,81,81,72,0,81,81,81,81,0,81,23,19,17,17,81,0,0,0,17,81,69,40,81,69,25,0,25,81,81,81,81,81,81,81,81
Alabama,Transmission,Operational,11,40,1,40,40,40,24,0,40,40,40,40,0,40,17,17,16,16,40,0,0,0,1,40,1,1,40,1,1,0,22,40,40,40,40,40,40,40,40
Alabama,Transmission,Operational,12,250,55,250,250,247,237,0,250,250,250,250,0,250,97,54,46,46,250,0,0,0,55,250,222,188,250,221,140,0,158,250,250,250,250,250,250,250,250
Alabama,Transmission,Operational,13,54,5,54,54,54,41,0,54,54,54,54,0,54,18,18,13,13,54,0,0,0,5,54,5,5,54,5,2,0,39,54,54,54,54,54,54,54,54
Alabama,Transmission,Operational,14,11,4,11,11,11,11,0,11,11,11,11,0,11,4,4,4,4,11,0,0,0,4,11,9,9,11,9,5,0,7,11,11,11,11,11,11,11,11
Alabama,Transmission,Operational,16,80,25,80,80,79,73,0,80,80,80,80,0,80,35,33,30,30,80,0,0,0,25,80,50,47,80,50,23,0,45,80,80,80,80,80,80,80,80
Alabama,Transmission,Operational,18,25,19,25,25,25,25,0,25,25,25,25,0,25,19,19,19,19,25,0,0,0,19,25,19,19,25,19,0,0,6,25,25,25,25,25,25,25,25
Alabama,Transmission,Operational,20,166,81,166,166,166,165,0,166,166,166,166,0,166,94,82,79,79,166,0,0,0,81,166,118,97,166,118,16,0,58,166,166,166,166,166,166,166,166
Alabama,Transmission,Operational,22,49,49,49,49,49,49,0,49,49,49,49,0,49,49,49,49,49,49,0,0,0,49,49,49,49,49,49,0,0,0,49,49,49,49,49,49,49,49
Alabama,Transmission,Operational,24,265,157,265,265,263,248,0,265,265,265,265,0,265,169,167,159,159,265,0,0,0,157,265,165,158,265,165,3,0,101,265,265,265,265,265,265,265,265
Alabama,Transmission,Operational,26,11,11,11,11,11,11,0,11,11,11,11,0,11,11,11,11,11,11,0,0,0,11,11,11,11,11,11,0,0,0,11,11,11,11,11,11,11,11
Alabama,Transmission,Operational,30,148,43,148,148,90,72,0,148,148,148,148,0,148,52,52,31,31,148,0,0,0,43,148,107,49,148,107,64,0,53,148,148,148,148,148,148,148,148
Alabama,Transmission,Operational,31,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
Alabama,Transmission,Operational,36,152,27,152,152,70,48,0,152,152,152,152,1,152,40,30,11,10,152,0,0,0,27,152,116,43,152,107,89,0,41,152,152,152,152,152,152,152,152
Alabama,Transmission,Operational,42,119,2,119,119,73,69,0,119,119,119,119,0,119,4,2,2,2,119,0,0,0,2,119,52,2,119,52,50,0,69,119,119,119,119,119,119,119,119
Alabama,Transmission,Operational,48,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2
Alabama,Transmission,Under Development,36,10,3,10,10,3,0,0,10,10,10,10,0,10,3,3,0,0,10,0,0,0,3,10,3,3,10,3,0,0,0,10,10,10,10,10,10,10,10
Alabama,Transmission,Under Development,42,5,0,5,5,5,0,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,4,0,5,4,4,0,4,5,5,5,5,5,5,5,5
Arkansas,Transmission,Operational,8,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Arkansas,Transmission,Operational,10,2,0,2,2,1,0,0,2,2,2,2,0,2,2,1,1,1,2,0,0,0,0,2,1,0,2,1,0,0,1,2,2,2,2,2,2,2,2
Arkansas,Transmission,Operational,16,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Arkansas,Transmission,Operational,22,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Arkansas,Transmission,Operational,24,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
Arkansas,Transmission,Operational,26,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Arkansas,Transmission,Operational,30,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2
Arkansas,Transmission,Operational,36,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Connecticut,Distribution,Operational,0,4,0,4,4,0,0,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Connecticut,Transmission,Abandoned,7,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,0,0,3,0,0,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3
Connecticut,Transmission,Abandoned,9,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
Connecticut,Transmission,Operational,0,9,0,9,9,9,0,0,9,9,9,9,0,9,9,0,0,0,9,0,0,0,0,9,0,0,9,9,0,0,9,9,9,9,9,9,9,9,9
Connecticut,Transmission,Operational,3,4,0,4,4,4,0,0,4,4,4,4,0,4,4,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,4,4,4,4,4,4,4,4,4
Connecticut,Transmission,Operational,4,10,0,10,10,10,2,0,10,10,10,10,0,10,10,2,0,0,10,0,0,0,0,10,2,2,10,10,2,0,8,10,10,10,10,10,10,10,10
Connecticut,Transmission,Operational,6,30,0,30,30,30,16,0,30,30,30,30,0,30,30,16,0,0,30,0,0,0,0,30,16,16,30,30,16,0,14,30,30,30,30,30,30,30,30
Connecticut,Transmission,Operational,7,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1
Connecticut,Transmission,Operational,8,24,0,24,24,24,18,0,24,24,24,24,0,24,24,18,0,0,24,0,0,0,0,24,18,18,24,24,18,0,6,24,24,24,24,24,24,24,24
Connecticut,Transmission,Operational,10,18,0,18,18,18,6,0,18,18,18,18,0,18,18,6,0,0,18,0,0,0,0,18,6,6,18,18,6,0,12,18,18,18,18,18,18,18,18
Connecticut,Transmission,Operational,12,16,0,16,16,16,7,0,16,16,16,16,0,16,16,7,2,2,16,0,0,0,0,16,7,7,16,14,5,0,9,16,16,16,16,16,16,16,16
Connecticut,Transmission,Operational,16,13,0,13,13,13,6,0,13,13,13,13,0,13,13,6,0,0,13,0,0,0,0,13,6,6,13,13,6,0,7,13,13,13,13,13,13,13,13
Connecticut,Transmission,Operational,20,5,0,5,5,5,0,0,5,5,5,5,0,5,5,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,5,5,5,5,5,5,5,5,5
Connecticut,Transmission,Operational,24,38,0,38,38,35,20,0,38,38,38,38,0,38,38,22,22,22,38,0,0,0,0,38,22,22,38,16,0,0,16,38,38,38,38,38,38,38,38
Connecticut,Transmission,Operational,26,8,0,8,8,8,0,0,8,8,8,8,0,8,8,0,0,0,8,0,0,0,0,8,0,0,8,8,0,0,8,8,8,8,8,8,8,8,8
Connecticut,Transmission,Operational,30,19,0,19,19,18,0,0,19,19,19,19,0,19,19,0,0,0,19,0,0,0,0,19,0,0,19,19,0,0,19,19,19,19,19,19,19,19,19
Connecticut,Transmission,Operational,36,9,0,9,9,9,0,0,9,9,9,9,0,9,9,0,0,0,9,0,0,0,0,9,0,0,9,9,0,0,9,9,9,9,9,9,9,9,9
Connecticut,Transmission,Under Development,0,3,0,3,3,3,0,0,3,3,3,3,0,3,3,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,3,3,3,3,3,3,3,3,3
Delaware,Distribution,Operational,0,2,0,2,2,0,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Delaware,Transmission,Abandoned,2,4,0,4,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Delaware,Transmission,Abandoned,4,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Delaware,Transmission,Abandoned,6,5,0,5,5,5,5,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,5,0,5,5,0,0,0,5,5,5,5,5,5,5,5
Delaware,Transmission,Abandoned,8,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Delaware,Transmission,Abandoned,10,5,0,5,5,5,5,0,5,5,5,5,0,5,0,0,0,0,5,0,0,0,0,5,5,0,5,5,0,0,0,5,5,5,5,5,5,5,5
Delaware,Transmission,Operational,0,20,0,20,20,20,19,0,20,20,20,20,0,20,0,0,0,0,20,0,0,0,0,20,20,0,20,20,0,0,0,20,20,20,20,20,20,20,20
Delaware,Transmission,Operational,2,24,0,24,24,24,24,0,24,24,24,24,0,24,0,0,0,0,24,0,0,0,0,24,24,0,24,24,0,0,0,24,24,24,24,24,24,24,24
Delaware,Transmission,Operational,3,13,0,13,13,13,13,0,13,13,13,13,0,13,0,0,0,0,13,0,0,0,0,13,13,0,13,13,0,0,0,13,13,13,13,13,13,13,13
Delaware,Transmission,Operational,4,16,0,16,16,16,16,0,16,16,16,16,0,16,0,0,0,0,16,0,0,0,0,16,16,0,16,16,0,0,0,16,16,16,16,16,16,16,16
Delaware,Transmission,Operational,6,29,0,29,29,29,29,0,29,29,29,29,0,29,0,0,0,0,29,0,0,0,0,29,29,0,29,29,0,0,0,29,29,29,29,29,29,29,29
Delaware,Transmission,Operational,8,11,0,11,11,11,11,0,11,11,11,11,0,11,0,0,0,0,11,0,0,0,0,11,11,0,11,11,0,0,0,11,11,11,11,11,11,11,11
Delaware,Transmission,Operational,10,37,0,37,37,37,37,0,37,37,37,37,0,37,1,1,0,0,37,0,0,0,0,37,37,1,37,37,0,0,1,37,37,37,37,37,37,37,37
Delaware,Transmission,Operational,12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Delaware,Transmission,Operational,14,14,0,14,14,0,0,0,14,14,14,14,0,14,0,0,0,0,14,0,0,0,0,14,14,0,14,14,14,0,5,14,14,14,14,14,14,14,14
Delaware,Transmission,Operational,16,39,1,39,39,39,32,0,39,39,39,39,0,39,3,3,0,0,39,0,0,0,1,39,39,3,39,39,0,0,3,39,39,39,39,39,39,39,39
Delaware,Transmission,Operational,20,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,0,0,2,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2
Delaware,Transmission,Operational,24,8,0,8,8,6,0,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,8,0,8,8,2,0,1,8,8,8,8,8,8,8,8
District of Columbia,Transmission,Operational,0,8,0,8,8,8,0,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,8,0,8,8,0,0,8,8,8,8,8,8,8,8,8
District of Columbia,Transmission,Operational,20,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
District of Columbia,Transmission,Operational,22,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
District of Columbia,Transmission,Operational,24,3,0,3,3,3,0,0,3,3,3,3,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3
Florida,Distribution,Abandoned,6,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
Florida,Distribution,Abandoned,12,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Florida,Distribution,Operational,0,254,0,254,254,98,0,0,254,254,254,254,2,254,32,32,0,0,254,0,0,0,0,254,92,3,254,55,0,0,170,254,254,254,254,254,254,254,254
Florida,Distribution,Operational,2,1430,0,1430,1430,0,0,0,1430,1430,1430,1430,0,1430,0,0,0,0,1430,0,0,0,0,1430,0,0,1430,0,0,0,1425,1430,1430,1430,1430,1430,1430,1430,1430
Florida,Distribution,Operational,3,6,0,6,6,0,0,0,6,6,6,6,0,6,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,6,6,6,6,6,6,6,6,6
Florida,Distribution,Operational,4,102,0,102,102,0,0,0,102,102,102,102,0,102,0,0,0,0,102,0,0,0,0,102,0,0,102,0,0,0,102,102,102,102,102,102,102,102,102
Florida,Distribution,Operational,6,32,0,32,32,0,0,0,32,32,32,32,0,32,0,0,0,0,32,0,0,0,0,32,0,0,32,0,0,0,32,32,32,32,32,32,32,32,32
Florida,Distribution,Operational,8,6,0,6,6,6,6,0,6,6,6,6,0,6,0,0,0,0,6,0,0,0,0,6,6,0,6,6,0,0,0,6,6,6,6,6,6,6,6
Florida,Distribution,Operational,10,4,0,4,4,4,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4
Florida,Distribution,Operational,12,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,0,0,2,2,2,2,2,2,2,2
Florida,Distribution,Operational,24,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,2,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,0,14,0,14,14,14,14,0,14,14,14,14,0,14,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,0,14,14,14,14,14,14,14,14
Florida,Transmission,Abandoned,2,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,3,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,4,16,0,16,16,16,16,0,16,16,16,16,0,16,0,0,0,0,16,0,0,0,0,16,0,0,16,0,0,0,0,16,16,16,16,16,16,16,16
Florida,Transmission,Abandoned,5,18,0,18,18,18,18,0,18,18,18,18,0,18,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,0,18,18,18,18,18,18,18,18
Florida,Transmission,Abandoned,6,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Florida,Transmission,Abandoned,7,24,0,24,24,24,24,0,24,24,24,24,0,24,0,0,0,0,24,0,0,0,0,24,0,0,24,0,0,0,0,24,24,24,24,24,24,24,24
Florida,Transmission,Abandoned,8,2,2,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,9,8,0,8,8,8,8,0,8,8,8,8,0,8,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,8,8,8,8,8,8,8
Florida,Transmission,Abandoned,10,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Florida,Transmission,Abandoned,11,2,0,2,2,2,2,0,2,2,2,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2
Florida,Transmission,Abandoned,12,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
Florida,Transmission,Abandoned,13,13,0,13,13,13,13,0,13,13,13,13,0,13,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,0,13,13,13,13,13,13,13,13
